product_id;product_name;product_url;image_url;category;ingredients;price;brand;Rating;good_reviews;bad_reviews;description
1828;Micellar Cleansing Water;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Glycerin, Poloxamer 188, Vitis Vinifera (Grape) Fruit Water, Heptyl Glucoside, Capryl/Capramidopropyl Betaine, Sodium Levulinate, Sodium Anisate, Sodium Chloride, Fragrance, Chamomilla Recutita (Matricaria) Flower Extract, Citric Acid, Vitis Vinifera (Grape) Juice, Sodium Benzoate, Potassium Sorbate (067/178) Plant Origin.;14;CAUDALIE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1829;JuJu Bar;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Sodium Coco-Sulfate, Disodium Lauryl Sulfosuccinate, Triticum Vulgare (Wheat) Starch, Cetearyl Alcohol, Bambusa Vulgaris Leaf/Stem Extract, Paraffin, Sclerocarya Birrea Seed Oil, Water, Heilmoor Clay, Titanium Dioxide (CI 77891), Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract.;28;DRUNK ELEPHANT;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1861;Deep Cleansing Exfoliator;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Polylactic Acid, Hexyldecyl Stearate, Glycerin, Glyceryl Stearate, Pentaerythrityl Distearate, Arachidyl Alcohol, Polyacrylate Crosspolymer-6, Vitis Vinifera (Grape) Fruit Water, Behenyl Alcohol, Arachidyl Glucoside, Potassium Cetyl Phosphate, Fragrance, Caprylyl Glycol, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Potassium Sorbate, Xanthan Gum, Menthol, Sodium Phytate, Vitis Vinifera (Grape) Juice, Vitis Vinifera (Grape) Fruit Extract, Sodium Hydroxide, Citric Acid, Sodium Benzoate, Alcohol, Limonene, Butylphenyl, Methylpropional.;35;CAUDALIE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1862;Evercalmô Gentle Cleansing Milk;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Visit the REN Clean Skincare boutique;30;REN CLEAN SKINCARE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1891;Rinse-Off Eye Makeup Solvent;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water , Peg-32 , Butylene Glycol , Disodium Cocoamphodiacetate , Peg-6 , Trisodium Edta , Phenoxyethanol;19;CLINIQUE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1894;Moisturizing Foam Cleanser;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Glycerin, Stearic Acid, Myristic Acid, Butylene Glycol, PEG-32, Potassium Hydroxide, Lauryl Glucoside, Lauric Acid, Butyrospermum Parkii (Shea) Butter, Camellia Sinensis Leaf Extract, Lactobacillus, Water Hyacinth Ferment, Hydrolyzed Wheat Protein, Mannitol, Sodium Methyl Cocoyl Taurate, Cocamidopropyl Betaine, Glyceryl Stearate, PEG-100 Stearate, Lauramide DEA, PEG-14M, Disodium EDTA, Sodium Benzoate, Fragrance, Red 33 (CI 17200), Yellow 5 (CI 19140).;23;LANEIGE;3;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1895;Seaberry Skin Nutrition Cleansing Oil;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Vitis Vinifera (Grape) Seed Oil, Hydrogenated Polyisobutene, Butylene Glycol Dicaprylate/Dicaprate, PEG-20 Glyceryl Triisostearate, Caprylic/Capric/Succinic Triglyceride, Camellia Oleifera Seed Oil, Hippophae Rhamnoides Oil, Nigella Sativa Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Bixa Orellana Seed Extract, Haberlea Rhodopensis Leaf Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopheryl Acetate, Tocopherol, Caprylic/Capric Triglyceride, Fragrance, Water, BHT, Benzyl Alcohol, Dehydroacetic Acid, Limonene, Linalool, Citral.;42;FRESH;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1920;Plantscriptionô Anti-Aging Cleanser;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Myristic Acid, Glycerin, Behenic Acid, Palmitic Acid, Potassium Hydroxide, Sodium Methyl Cocoyl Taurate, Lauric Acid, Stearic Acid, Rosa Damascena Flower Oil, Lavandula Angustifolia (Lavender) Oil Pelargonium Graveolens Flower Oil, Illicium Verum (Anise) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Carthamus Tinctorius (Safflower) Seed Oil, Myristica Fragrans (Nutmeg) Kernel Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Citrus Medica Limonum (Lemon) Peel Oil, Litsea Cubeba Fruit Oil, Hibiscus Abelmoschus Extract, Linalool, Citronellol, Limonene, Anogeissus Leiocarpus Bark Extract, Aloe Barbadensis Leaf Extract, Jasminum Officinale (Jasmine) Flower Wax, Sodium Lauroyl Oat Amino Acids, Peg-3 Distearate, Sodium Hyaluronate, Phytantriol, Disodium Edta, Methylchloroisothiazolinone, Methylisothiazolinone, Phenoxyethanol  Essential Oil Please be aware that ingredient lists may change or vary from time to time.? Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.;33;ORIGINS;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1958;BUBBLESHEETô Oxygenating Deep Cleanse Mask;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Glycerin, Methyl Perfluorobutyl Ether, Acrylates Copolymer, Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Lauryl Glucoside, Retinyl Palmitate, Allantoin, Arginine, Camellia Sinensis Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Ascorbyl Glucoside, Ethylhexylglycerin, Ceramide Np, Sodium Pca, Sodium Chloride, Saccharide Isomerate, Polyquaternium-10, Potassium Cocoyl Glycinate, Potassium Cocoate, Hexylene Glycol, Butylene Glycol, Citric Acid, Hydroxyethyl Urea, Citrus Limon (Lemon) Peel Oil, Limonene, Citral, Sodium Citrate, Disodium Edta, Phenoxyethanol;9;GLAMGLOW;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1959;Clarifying Lotion 1;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water , Alcohol Denat. , Glycerin , Butylene Glycol , Hamamelis Virginiana (Witch Hazel) , Trehalose , Salicylic Acid , Acetyl Glucosamine , Sodium Hyaluronate , Sodium Hydroxide , Tetrahydroxypropyl Ethylenediamine , Disodium Edta , Phenoxyethanol , Benzophenone-4 , Yellow 5 (Ci 19140) , Blue 1 (Ci 42090);16;CLINIQUE;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1960;3% Glycolic Solutions Cleanser;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Water, Sodium Laureth Sulfate, Propylene Glycol, Glycolic Acid, Cocamidopropyl Betaine, Lauryl Glucoside, Allantoin, Panthenol, Arginine, PEG-6 Caprylic/Capric Glycerides, Sodium Chloride, PEG-150 Pentaerythrityl Tetrastearate, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.;38;PETER THOMAS ROTH;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1923;United Stateô Balancing Tonic;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;"Water; Lavandula Angustifolia (Lavender) Flower Extract, Anthemis Nobilis (Chamomile) Flower Extract, Alcohol Denat., Butylene Glycol, Anthemis Nobilis Flower Oil, Mentha Viridis (Spearmint) Leaf Oil, Pelargonium Graveolens Flower Oil, Lavandula Hybrida Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Styrax Benzoin Gum, Geraniol, Linalool, Citronellol, Eugenol, Limonene, Hamamelis Virginiana (Witch Hazel) Extract, Oryza Sativa (Rice) Bran Extract, Cladosiphon Okamuranus Extract, Laminaria Saccharina Extract, Eugenia Caryophyllus (Clove) Flower Extract, Hydrolyzed Soy Protein, Hydrolyzed Wheat Protein, Hydrolyzed Corn Protein, Coconut Acid, Jojoba Wax Peg-120 Esters, Caffeine, Glycerin, Polyquaternium-7, Sodium Hyaluronate, Dextrin, Yeast Extract/Faex/Extrait De Levure, Disodium Edta, Phenoxyethanol  Essential Oil Please be aware that ingredient lists may change or vary from time to time.? Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.";23;ORIGINS;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1924;Black Charcoal Blotting Linens;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;100% Natural Abaca Leaf Fiber, Binchotan Charcoal Paste.;10;BOSCIA;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
1926;Future Solution LX Extra Rich Cleansing Foam;https://www.lookfantastic.com/the-ordinary-natural-moisturising-factors-ha-30ml/11396687.html;https://static.thcdn.com/images/large/original//productimg/1600/1600/11396687-5114817633423328.jpg;Cleanser;Myristic Acid, Glycerin, Stearic Acid, Potassium Hydroxide, Sorbitol, Dipropylene Glycol, Lauric Acid, Peg-20 Glyceryl Isostearate, Peg-6, Peg-32, Sodium Methyl Cocoyl Taurate, Glyceryl Stearate Se, Glycol Distearate, Polyquaternium-7, Fragrance (Parfum), Trisodium Edta, Sodium Methyltaurate, Butylene Glycol, Linalool, Citronellol, Geraniol, Butylphenyl Methylpropional, Sodium Metabisulfite, Prunus Speciosa Leaf Extract, Iron Oxides (Ci 77492), Iron Oxides (Ci 77491).;60;SHISEIDO;4;0;0;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
57;Checks and Balances‚Ñ¢ Frothy Face Wash;https://www.sephora.com/product/checks-balances-frothy-face-wash-P297516?icid2=products%20grid:p297516;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;lavandula, angustifolia, lavender, flower, myristic, acid, glycerin, behenic, acid, sodium, methyl, cocoyl, taurate, palmitic, acid, potassium, hydroxide, lauric, acid, stearic, acid, anthemis, nobilis, flower, oil, mentha, viridis, spearmint, leaf, oil, pelargonium, graveolens, flower, oil, lavandula, hybrida, oil, citrus, aurantium, bergamia, bergamot, fruit, oil, styrax, benzoin, gum, linalool, peg, distearate, tourmaline, laminaria, saccharina, extract, hydrolyzed, wheat, protein, cetearyl, alcohol, polyquaternium, butylene, glycol, disodium, edta, methylchloroisothiazolinone, methylisothiazolinone, essential, oil;23;ORIGINS;4;42;6;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
58;Clarifying Cleanser;https://www.sephora.com/product/clarifying-cleanser-P4016?icid2=products%20grid:p4016;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;cocamidopropyl, betaine, sodium, c, olefin, sulfonate, methyl, gluceth, ppg, buteth, peg, hydrogenated, castor, oil, butylene, glycol, cimicifuga, racemosa, root, extract, camellia, oleifera, leaf, extract, silver, citrate, menthol, peg, distearate, corn, starch, hydrolyzed, corn, starch, hydrolyzed, corn, starch, octenylsuccinate, glyceryl, stearate, cocamidopropyl, dimethylamine, polysorbate, citric, acid, tetrasodium, edta, chlorphenesin, methylisothiazolinone, limonene, tangerine, leaf, oil, citronella, oil, lemon, peel, oil, lime, oil, lavandula, hybrida, oil, mandarin, orange, peel, oil, apricot, kernel, oil, fragrance;30;MURAD;4;32;16;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
62;Clarifying Toner;https://www.sephora.com/product/clarifying-toner-P4015?icid2=products%20grid:p4015;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;witch, hazel, butylene, glycol, alcohol, denat, ppg, ceteth, carrageenan, extract, cucumber, fruit, extract, lemon, fruit, extract, calendula, officinalis, flower, extract, lecithin, tocopherol, magnesium, ascorbyl, phosphate, allantoin, palmitoyl, hydroxypropyltrimonium, amylopectin, glycerin, crosspolymer, grape, seed, extract, peg, dimethicone, menthol, menthoxypropanediol, sodium, hydroxide, phenoxyethanol, methylparaben, citral, cymbopogon, schoenanthus, oil, blue, ci, ext, violet, ci;24;MURAD;0;40;6;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
65;Cleansing & Exfoliating Wipes;https://www.sephora.com/product/cleansing-exfoliating-wipes-P409800?icid2=products%20grid:p409800;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;caprylic, capric, triglyceride, fragrance, phenoxyethanol, glycerin, benzyl, alcohol, ethylhexylglycerin, glyceryl, stearate, sodium, lauroyl, lactylate, lauryl, glucoside, coco, nucifera, coconut, fruit, juice, cetearyl, alcohol, sodium, stearoyl, lactylate, sodium, hydroxide, limonene, tocopherol, citric, acid, sodium, benzoate, potassium, sorbate;7;SEPHORA COLLECTION;4;42;6;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
66;Cleansing Wipes - Rose - Moisturizing;https://www.sephora.com/product/cleansing-exfoliating-wipes-P410148?icid2=products%20grid:p410148;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;info;7;SEPHORA COLLECTION;4;23;1;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
67;Exfoliating Wipes - Charcoal - Detoxifying;https://www.sephora.com/product/cleansing-exfoliating-wipes-P410157?icid2=products%20grid:p410157;https://static.thcdn.com/images/large/original//productimg/1600/1600/11363395-8324817633335596.jpg;Cleanser;info;7;SEPHORA COLLECTION;4;17;7;Treat yourself to a unique experience. This product is bound to rejuvenate your senses. Simple and effective.
